1,1
1,0
2,0
2,1
0,1
0,0
0,0.5
0.5,0
1,0.5
0.5,1
1.5,0
2,0.5
1.5,1
0.5,0.5
1.5,0.5
0,0.25
0.25,0
0.25,1
0,0.75
1,0.25
0.75,0
1,0.75
0.75,1
2,0.25
1.75,0
2,0.75
1.75,1
1.708333333,0.291666667
1.75,0.625
1.25,1
0.708333333,0.291666667
1.25,0.375
0.291666667,0.708333333
0.375,0.25
0.75,0.625
1.291666667,0.708333333
1.25,0
0.256944444,0.465277778
0.536637931,0.753591954
1.463362069,0.246408046
1.534722222,0.743055556
0.8125,0.8125
0.1875,0.1875
1.8125,0.8125
1.1875,0.1875
1.182598039,0.552696078
0.869047619,0.375
1.869047619,0.375
0.145044192,0.605271465
0.375,0.869047619
0.552696078,0.182598039
1.609285201,0.142177237
1.375,0.869047619
1.161458333,0.838541667
1.838541667,0.161458333
0.838541667,0.161458333
0.161458333,0.838541667
0.673611111,0.465277778
1.673611111,0.465277778
1.65224359,0.863247863
0.136752137,0.34775641
0.657097049,0.864865683
1.342902951,0.135134317
0.51024794,0.33862603
1.345934323,0.554267656
1.562580964,0.361515931
0.365451389,0.573784722
0.692975004,0.136278492
1.146884361,0.693759361
0.388576103,0.411911725
1.125,0.3125
1.609126984,0.594246032
1.875,0.6875
0.609126984,0.594246032
0.875,0.6875
1.401344652,0.384810696
0.42727889,0.119889445
0.854445685,0.521391369
1.854445685,0.521391369
1.459145599,0.62984428
1.125,0
1,0.125
0.125,0
0,0.125
0.875,1
1,0.875
2,0.875
1.875,1
1.522801008,0.872262899
0.128000865,0.476929234
1.702917633,0.744860789
0.269538245,0.332175095
1.296843276,0.255218908
0.703156724,0.744781092
1,0.375
1,0.625
0.625,0
1.375,0
0.375,0
0.125,1
0.875,0
1.875,0
1.375,1
1.625,0
0,0.375
0,0.625
2,0.375
0.375,1
1.125,1
2,0.125
0,0.875
1.625,1
0.625,1
2,0.625
0.297928836,0.120142945
1.467495802,0.121094848
0.41091954,0.748460591
0.532504198,0.878905152
0.483167073,0.633106004
1.141615161,0.435519679
1.410563928,0.744108058
0.173599738,0.720474738
1.72677942,0.117740587
1.601194379,0.255096203
0.253491951,0.577237216
1.263392857,0.88764881
0.263392857,0.88764881
1.819940476,0.273065476
0.819940476,0.273065476
1.780548359,0.44009649
0.758302706,0.391938319
0.575028225,0.423752235
0.600836021,0.279482836
1.320978179,0.45231958
0.081634426,0.682129586
1.890625,0.890625
0.083333333,0.1875
0.202838082,0.088446027
0.276652114,0.232543657
1.1875,0.083333333
0.90625,0.78125
0.890625,0.890625
1.90625,0.78125
1.09375,0.21875
0.754569633,0.897356544
1.750811236,0.896103745
0.5625,0.080865903
1.098246307,0.606392884
0.09077381,0.09077381
1.09077381,0.09077381
1.225558903,0.638625234
0.461092348,0.209034015
0.75425276,0.524838052
0.645923554,0.361991399
1.761240008,0.53188175
0.756038177,0.205061422
1.410261013,0.477016132
1.365386934,0.64770997
1.929267473,0.1875
1.90752469,0.092189715
1.246171637,0.793046637
0.070732527,0.8125
0.09247531,0.907810285
0.929267473,0.1875
0.90752469,0.092189715
0.775792054,0.090862691
0.240095578,0.786970578
1.808806811,0.072757824
1.070732527,0.8125
1.09247531,0.907810285
1.912105021,0.27819782
0.912105021,0.27819782
1.791528422,0.723889211
0.791687816,0.723968908
1.208312184,0.276031092
1.756991788,0.205220358
0.93452381,0.4375
1.93452381,0.4375
1.4375,0.93452381
0.4375,0.93452381
0.372561699,0.665189525
1.228780007,0.470788608
1.5625,0.065048992
1.535876559,0.193666735
0.06536272,0.5625
1.934836256,0.5625
0.934836256,0.5625
0.456646799,0.827724709
1.1875,0.935575824
0.1875,0.935575824
0.616976123,0.693977919
1.668125468,0.662016545
1.591214727,0.504684744
1.657070842,0.371691946
1.099887624,0.515869195
0.622685475,0.782791146
0.33056956,0.790169787
0.586530533,0.510108548
1.784593529,0.352889922
1.333342556,0.785288384
1.473142765,0.802527597
0.66227013,0.217766399
0.135416667,0.259170228
1.618446586,0.778742778
0,0.3125
0.209442958,0.393636185
1.836666296,0.607917407
0.836666296,0.607917407
1.382345494,0.293201139
1.584728426,0.675052705
0.6875,1
1.679307196,0.548730979
0.214261555,0.649255172
1.270189535,0.176119967
1.273929089,0.083050984
1.411267369,0.181964808
0,0.4375
1.591314051,0.922199342
1.670498916,0.20331264
0.077315371,0.40625
0.342772543,0.487956623
1.264149316,0.56562783
1.6875,1
1.487419575,0.410932698
1.464918603,0.330201665
0.355079251,0.333195363
1,0.6875
1.8125,1
0.446247395,0.288783479
0.474780146,0.417386052
0.822983648,0.444329235
0.732260514,0.819924028
0.675643188,0.546898975
0.196841951,0.519457348
1.438841744,0.552106459
1.733131836,0.81849759
0.328559028,0.93452381
1.3125,1
0.8125,1
0.41989176,0.513489305
1.07779087,0.733237206
0.52324055,0.259579179
1.6875,0
1.656743879,0.075682839
1,0.4375
1.529988218,0.287081678
1.327457956,0.352359339
0.9375,1
2,0.9375
1.535068258,0.615971687
1.081152011,0.381054023
1,0.3125
0.198751087,0.302518595
0.5625,1
0.600539065,0.922811051
1.4375,0
1.399460935,0.077188949
0.641125485,0.077048728
0.335723316,0.185511322
0.67306534,0.639388746
1.605655361,0.42903364
0.310966987,0.624001977
0.621681668,0.155943756
1.861746652,0.448195685
0.543242967,0.678552704
0.475437168,0.71039468
0.075013249,0.30438399
1.217080701,0.722850298
1.14306048,0.767268948
1.327246228,0.926647009
1,0.5625
0.535814698,0.568832146
0.311527174,0.398213737
0.36251914,0.07678546
1.685559536,0.927579436
1.725484565,0.393845193
0.502402944,0.126412822
0.4375,0
0.469994691,0.063799612
1.295794501,0.638217957
1.821924181,0.924142272
1,0.9375
0.9375,0.65625
1.187935792,0.342878416
1.9375,0.71875
1.92721059,0.63567118
1.9375,1
0.669097182,0.93315309
0.107345494,0.749920639
1.8699083,0.223240365
0.8699083,0.223240365
0.577311809,0.354802735
1.124255952,0.154017857
0.135416667,0.142857143
1.444231115,0.865531013
0.3125,0
0.824168419,0.9257453
1.507436252,0.679438853
1.06983104,0.451336782
0.435231495,0.358694085
1.345311416,0.204933734
0.709984824,0.069078836
0.466220957,0.565526066
0.841940742,0.063495604